"Study_number","Site_ID","Meas_Year","Meas_Month","Meas_DOY","Rs_Norm","Rh_Norm","Ra_Norm","HC","RC","Tsoil","TsDepth","TsMethod","SWC","SWCDepth","SWCType","SWCComment","Meas_Month2","Study_midyear","Latitude","Longitude","Elevation","Manipulation","Biome","Ecosystem_type","Leaf_habit","Soil_type","Soil_BD","Soil_CN","Soil_sand","Soil_silt","Soil_clay","MAT","MAP","PET","Study_temp","Study_precip","Meas_method","Collar_height","Collar_depth","Chamber_area","Time_of_day","Meas_interval","Annual_coverage","Partition_method","Rs_annual","Ra_annual","Rh_annual","RC_annual","C_soilmineral"
9284,"CN-NJ-CPB",2012,NA,84,NA,0.83,NA,NA,NA,10.8745,NA,"",31.56,15,"WFPS","",3,2012.5,32,118.87,NA,"Litter manipulation","Subtropical","Agriculture","Deciduous","Irragric Anthrosols",1.2,7.56,5.2,64.7,30.1,15.4,1100,NA,NA,NA,"Gas chromatography",24,NA,226.87,"",3,1,"Exclusion",NA,NA,467.2,NA,NA
9284,"CN-NJ-CPB",2012,NA,88,NA,2.91,NA,NA,NA,13.384,NA,"",33.46,15,"WFPS","",3,2012.5,32,118.87,NA,"Litter manipulation","Subtropical","Agriculture","Deciduous","Irragric Anthrosols",1.2,7.56,5.2,64.7,30.1,15.4,1100,NA,NA,NA,"Gas chromatography",24,NA,226.87,"",3,1,"Exclusion",NA,NA,467.2,NA,NA
9284,"CN-NJ-CPB",2012,NA,91,NA,0.23,NA,NA,NA,15.3612,NA,"",68.63,15,"WFPS","",4,2012.5,32,118.87,NA,"Litter manipulation","Subtropical","Agriculture","Deciduous","Irragric Anthrosols",1.2,7.56,5.2,64.7,30.1,15.4,1100,NA,NA,NA,"Gas chromatography",24,NA,226.87,"",3,1,"Exclusion",NA,NA,467.2,NA,NA
9284,"CN-NJ-CPB",2012,NA,93,NA,1.77,NA,NA,NA,17.5665,NA,"",75.86,15,"WFPS","",4,2012.5,32,118.87,NA,"Litter manipulation","Subtropical","Agriculture","Deciduous","Irragric Anthrosols",1.2,7.56,5.2,64.7,30.1,15.4,1100,NA,NA,NA,"Gas chromatography",24,NA,226.87,"",3,1,"Exclusion",NA,NA,467.2,NA,NA
9284,"CN-NJ-CPB",2012,NA,96,NA,1.05,NA,NA,NA,13.5361,NA,"",54.56,15,"WFPS","",4,2012.5,32,118.87,NA,"Litter manipulation","Subtropical","Agriculture","Deciduous","Irragric Anthrosols",1.2,7.56,5.2,64.7,30.1,15.4,1100,NA,NA,NA,"Gas chromatography",24,NA,226.87,"",3,1,"Exclusion",NA,NA,467.2,NA,NA
9284,"CN-NJ-CPB",2012,NA,102,NA,1.41,NA,NA,NA,15.4373,NA,"",33.84,15,"WFPS","",4,2012.5,32,118.87,NA,"Litter manipulation","Subtropical","Agriculture","Deciduous","Irragric Anthrosols",1.2,7.56,5.2,64.7,30.1,15.4,1100,NA,NA,NA,"Gas chromatography",24,NA,226.87,"",3,1,"Exclusion",NA,NA,467.2,NA,NA
9284,"CN-NJ-CPB",2012,NA,109,NA,1.13,NA,NA,NA,15.5894,NA,"",47.34,15,"WFPS","",4,2012.5,32,118.87,NA,"Litter manipulation","Subtropical","Agriculture","Deciduous","Irragric Anthrosols",1.2,7.56,5.2,64.7,30.1,15.4,1100,NA,NA,NA,"Gas chromatography",24,NA,226.87,"",3,1,"Exclusion",NA,NA,467.2,NA,NA
9284,"CN-NJ-CPB",2012,NA,116,NA,0.55,NA,NA,NA,17.6425,NA,"",53.8,15,"WFPS","",4,2012.5,32,118.87,NA,"Litter manipulation","Subtropical","Agriculture","Deciduous","Irragric Anthrosols",1.2,7.56,5.2,64.7,30.1,15.4,1100,NA,NA,NA,"Gas chromatography",24,NA,226.87,"",3,1,"Exclusion",NA,NA,467.2,NA,NA
9284,"CN-NJ-CPB",2012,NA,125,NA,1.16,NA,NA,NA,19.0114,NA,"",52.09,15,"WFPS","",5,2012.5,32,118.87,NA,"Litter manipulation","Subtropical","Agriculture","Deciduous","Irragric Anthrosols",1.2,7.56,5.2,64.7,30.1,15.4,1100,NA,NA,NA,"Gas chromatography",24,NA,226.87,"",3,1,"Exclusion",NA,NA,467.2,NA,NA
9284,"CN-NJ-CPB",2012,NA,133,NA,0.84,NA,NA,NA,20,NA,"",57.98,15,"WFPS","",5,2012.5,32,118.87,NA,"Litter manipulation","Subtropical","Agriculture","Deciduous","Irragric Anthrosols",1.2,7.56,5.2,64.7,30.1,15.4,1100,NA,NA,NA,"Gas chromatography",24,NA,226.87,"",3,1,"Exclusion",NA,NA,467.2,NA,NA
9284,"CN-NJ-CPB",2012,NA,141,NA,0.83,NA,NA,NA,24.6388,NA,"",46.2,15,"WFPS","",5,2012.5,32,118.87,NA,"Litter manipulation","Subtropical","Agriculture","Deciduous","Irragric Anthrosols",1.2,7.56,5.2,64.7,30.1,15.4,1100,NA,NA,NA,"Gas chromatography",24,NA,226.87,"",3,1,"Exclusion",NA,NA,467.2,NA,NA
9284,"CN-NJ-CPB",2012,NA,146,NA,1.42,NA,NA,NA,23.0418,NA,"",49.43,15,"WFPS","",5,2012.5,32,118.87,NA,"Litter manipulation","Subtropical","Agriculture","Deciduous","Irragric Anthrosols",1.2,7.56,5.2,64.7,30.1,15.4,1100,NA,NA,NA,"Gas chromatography",24,NA,226.87,"",3,1,"Exclusion",NA,NA,467.2,NA,NA
9284,"CN-NJ-CPB",2012,NA,159,NA,1.34,NA,NA,NA,21.1407,NA,"",52.85,15,"WFPS","",6,2012.5,32,118.87,NA,"Litter manipulation","Subtropical","Agriculture","Deciduous","Irragric Anthrosols",1.2,7.56,5.2,64.7,30.1,15.4,1100,NA,NA,NA,"Gas chromatography",24,NA,226.87,"",3,1,"Exclusion",NA,NA,467.2,NA,NA
9284,"CN-NJ-CPB",2012,NA,163,NA,0.79,NA,NA,NA,27.5285,NA,"",47.15,15,"WFPS","",6,2012.5,32,118.87,NA,"Litter manipulation","Subtropical","Agriculture","Deciduous","Irragric Anthrosols",1.2,7.56,5.2,64.7,30.1,15.4,1100,NA,NA,NA,"Gas chromatography",24,NA,226.87,"",3,1,"Exclusion",NA,NA,467.2,NA,NA
9284,"CN-NJ-CPB",2012,NA,172,NA,2.25,NA,NA,NA,27.7567,NA,"",54.56,15,"WFPS","",6,2012.5,32,118.87,NA,"Litter manipulation","Subtropical","Agriculture","Deciduous","Irragric Anthrosols",1.2,7.56,5.2,64.7,30.1,15.4,1100,NA,NA,NA,"Gas chromatography",24,NA,226.87,"",3,1,"Exclusion",NA,NA,467.2,NA,NA
9284,"CN-NJ-CPB",2012,NA,181,NA,1.83,NA,NA,NA,27.3764,NA,"",63.5,15,"WFPS","",6,2012.5,32,118.87,NA,"Litter manipulation","Subtropical","Agriculture","Deciduous","Irragric Anthrosols",1.2,7.56,5.2,64.7,30.1,15.4,1100,NA,NA,NA,"Gas chromatography",24,NA,226.87,"",3,1,"Exclusion",NA,NA,467.2,NA,NA
9284,"CN-NJ-CPB",2012,NA,187,NA,2.98,NA,NA,NA,28.0608,NA,"",55.51,15,"WFPS","",7,2012.5,32,118.87,NA,"Litter manipulation","Subtropical","Agriculture","Deciduous","Irragric Anthrosols",1.2,7.56,5.2,64.7,30.1,15.4,1100,NA,NA,NA,"Gas chromatography",24,NA,226.87,"",3,1,"Exclusion",NA,NA,467.2,NA,NA
9284,"CN-NJ-CPB",2012,NA,192,NA,1.64,NA,NA,NA,28.5932,NA,"",44.87,15,"WFPS","",7,2012.5,32,118.87,NA,"Litter manipulation","Subtropical","Agriculture","Deciduous","Irragric Anthrosols",1.2,7.56,5.2,64.7,30.1,15.4,1100,NA,NA,NA,"Gas chromatography",24,NA,226.87,"",3,1,"Exclusion",NA,NA,467.2,NA,NA
9845,"US-WA",2007,NA,89,2.11,0.95,1.16,NA,NA,6.4,15,"",21.78,30,"","",3,2007,45.82,-121.95,NA,"None","Temperate","Forest","Evergreen","Entic Vitrands",NA,NA,NA,NA,NA,8.7,2223,NA,NA,NA,"IRGA",NA,NA,NA,"0to24",0.1,1,"Isotope",1405.25,NA,NA,NA,NA
9845,"US-WA",2007,NA,97,2.26,1,1.26,NA,NA,5.21,15,"",21.52,30,"","",4,2007,45.82,-121.95,NA,"None","Temperate","Forest","Evergreen","Entic Vitrands",NA,NA,NA,NA,NA,8.7,2223,NA,NA,NA,"IRGA",NA,NA,NA,"0to24",0.1,1,"Isotope",1405.25,NA,NA,NA,NA
9845,"US-WA",2007,NA,107,2.55,1.18,1.37,NA,NA,6.57,15,"",20.76,30,"","",4,2007,45.82,-121.95,NA,"None","Temperate","Forest","Evergreen","Entic Vitrands",NA,NA,NA,NA,NA,8.7,2223,NA,NA,NA,"IRGA",NA,NA,NA,"0to24",0.1,1,"Isotope",1405.25,NA,NA,NA,NA
9845,"US-WA",2007,NA,114,3.29,1.4,1.89,NA,NA,7.68,15,"",19.06,30,"","",4,2007,45.82,-121.95,NA,"None","Temperate","Forest","Evergreen","Entic Vitrands",NA,NA,NA,NA,NA,8.7,2223,NA,NA,NA,"IRGA",NA,NA,NA,"0to24",0.1,1,"Isotope",1405.25,NA,NA,NA,NA
9845,"US-WA",2007,NA,123,3.67,1.56,2.11,NA,NA,8.19,15,"",18.56,30,"","",5,2007,45.82,-121.95,NA,"None","Temperate","Forest","Evergreen","Entic Vitrands",NA,NA,NA,NA,NA,8.7,2223,NA,NA,NA,"IRGA",NA,NA,NA,"0to24",0.1,1,"Isotope",1405.25,NA,NA,NA,NA
9845,"US-WA",2007,NA,207,5.63,3.49,2.14,NA,NA,16.03,15,"",9.06,30,"","",7,2007,45.82,-121.95,NA,"None","Temperate","Forest","Evergreen","Entic Vitrands",NA,NA,NA,NA,NA,8.7,2223,NA,NA,NA,"IRGA",NA,NA,NA,"0to24",0.1,1,"Isotope",1405.25,NA,NA,NA,NA
9845,"US-WA",2007,NA,220,5.51,3.44,2.07,NA,NA,15.95,15,"",8.38,30,"","",8,2007,45.82,-121.95,NA,"None","Temperate","Forest","Evergreen","Entic Vitrands",NA,NA,NA,NA,NA,8.7,2223,NA,NA,NA,"IRGA",NA,NA,NA,"0to24",0.1,1,"Isotope",1405.25,NA,NA,NA,NA
9845,"US-WA",2007,NA,231,5.76,3.48,2.28,NA,NA,14.93,15,"",8.98,30,"","",8,2007,45.82,-121.95,NA,"None","Temperate","Forest","Evergreen","Entic Vitrands",NA,NA,NA,NA,NA,8.7,2223,NA,NA,NA,"IRGA",NA,NA,NA,"0to24",0.1,1,"Isotope",1405.25,NA,NA,NA,NA
9845,"US-WA",2007,NA,242,5.57,3.53,2.04,NA,NA,13.66,15,"",8.81,30,"","",8,2007,45.82,-121.95,NA,"None","Temperate","Forest","Evergreen","Entic Vitrands",NA,NA,NA,NA,NA,8.7,2223,NA,NA,NA,"IRGA",NA,NA,NA,"0to24",0.1,1,"Isotope",1405.25,NA,NA,NA,NA
10555,"UK-TF-GRA",2013,NA,169,6.57,4.64,1.93,NA,NA,16.64,5,"5TM, Decagon Devices, Inc.",7.08,5,"VWC","ML3, Delta-T Devices",6,2014,52.4,0.87,NA,"None","Mediterranean","Grassland","Deciduous","",NA,18,0.6,NA,NA,14.5,665,NA,NA,NA,"IRGA",6,4,314,"",30,1,"Exclusion",1317.65,NA,NA,NA,NA
10555,"UK-TF-GRA",2013,NA,199,1.75,1.46,0.29,NA,NA,21.98,5,"5TM, Decagon Devices, Inc.",4.84,5,"VWC","ML3, Delta-T Devices",7,2014,52.4,0.87,NA,"None","Mediterranean","Grassland","Deciduous","",NA,18,0.6,NA,NA,14.5,665,NA,NA,NA,"IRGA",6,4,314,"",30,1,"Exclusion",1317.65,NA,NA,NA,NA
10555,"UK-TF-GRA",2013,NA,243,3.53,2.77,0.76,NA,NA,18.41,5,"5TM, Decagon Devices, Inc.",8.85,5,"VWC","ML3, Delta-T Devices",8,2014,52.4,0.87,NA,"None","Mediterranean","Grassland","Deciduous","",NA,18,0.6,NA,NA,14.5,665,NA,NA,NA,"IRGA",6,4,314,"",30,1,"Exclusion",1317.65,NA,NA,NA,NA
10555,"UK-TF-GRA",2013,NA,281,2.98,2.1,0.88,NA,NA,12.72,5,"5TM, Decagon Devices, Inc.",6.61,5,"VWC","ML3, Delta-T Devices",10,2014,52.4,0.87,NA,"None","Mediterranean","Grassland","Deciduous","",NA,18,0.6,NA,NA,14.5,665,NA,NA,NA,"IRGA",6,4,314,"",30,1,"Exclusion",1317.65,NA,NA,NA,NA
10555,"UK-TF-GRA",2013,NA,312,2.92,1.87,1.05,NA,NA,8.14,5,"5TM, Decagon Devices, Inc.",21.37,5,"VWC","ML3, Delta-T Devices",11,2014,52.4,0.87,NA,"None","Mediterranean","Grassland","Deciduous","",NA,18,0.6,NA,NA,14.5,665,NA,NA,NA,"IRGA",6,4,314,"",30,1,"Exclusion",1317.65,NA,NA,NA,NA
10555,"UK-TF-GRA",2013,NA,143,5.72,3.21,2.51,NA,NA,16.52,5,"5TM, Decagon Devices, Inc.",7.55,5,"VWC","ML3, Delta-T Devices",5,2014,52.4,0.87,NA,"None","Mediterranean","Grassland","Deciduous","",NA,18,0.6,NA,NA,14.5,665,NA,NA,NA,"IRGA",6,4,314,"",30,1,"Exclusion",1317.65,NA,NA,NA,NA
10555,"UK-TF-GRA",2013,NA,183,4.06,2.77,1.29,NA,NA,18.81,5,"5TM, Decagon Devices, Inc.",9.09,5,"VWC","ML3, Delta-T Devices",7,2014,52.4,0.87,NA,"None","Mediterranean","Grassland","Deciduous","",NA,18,0.6,NA,NA,14.5,665,NA,NA,NA,"IRGA",6,4,314,"",30,1,"Exclusion",1317.65,NA,NA,NA,NA
10555,"UK-TF-GRA",2013,NA,215,6.43,3.86,2.57,NA,NA,20.5,5,"5TM, Decagon Devices, Inc.",4.84,5,"VWC","ML3, Delta-T Devices",8,2014,52.4,0.87,NA,"None","Mediterranean","Grassland","Deciduous","",NA,18,0.6,NA,NA,14.5,665,NA,NA,NA,"IRGA",6,4,314,"",30,1,"Exclusion",1317.65,NA,NA,NA,NA
10555,"UK-TF-GRA",2013,NA,242,4.96,3.56,1.4,NA,NA,17.44,5,"5TM, Decagon Devices, Inc.",4.6,5,"VWC","ML3, Delta-T Devices",8,2014,52.4,0.87,NA,"None","Mediterranean","Grassland","Deciduous","",NA,18,0.6,NA,NA,14.5,665,NA,NA,NA,"IRGA",6,4,314,"",30,1,"Exclusion",1317.65,NA,NA,NA,NA
10555,"UK-TF-GRA",2013,NA,316,2.77,1.9,0.87,NA,NA,11.58,5,"5TM, Decagon Devices, Inc.",15.11,5,"VWC","ML3, Delta-T Devices",11,2014,52.4,0.87,NA,"None","Mediterranean","Grassland","Deciduous","",NA,18,0.6,NA,NA,14.5,665,NA,NA,NA,"IRGA",6,4,314,"",30,1,"Exclusion",1317.65,NA,NA,NA,NA
10555,"UK-TF-GRA",2013,NA,82,2.75,1.69,1.06,NA,NA,7.32,5,"5TM, Decagon Devices, Inc.",17,5,"VWC","ML3, Delta-T Devices",3,2014,52.4,0.87,NA,"None","Mediterranean","Grassland","Deciduous","",NA,18,0.6,NA,NA,14.5,665,NA,NA,NA,"IRGA",6,4,314,"",30,1,"Exclusion",1317.65,NA,NA,NA,NA
10555,"UK-TF-GRA",2013,NA,117,3.13,2.42,0.71,NA,NA,11.73,5,"5TM, Decagon Devices, Inc.",11.45,5,"VWC","ML3, Delta-T Devices",4,2014,52.4,0.87,NA,"None","Mediterranean","Grassland","Deciduous","",NA,18,0.6,NA,NA,14.5,665,NA,NA,NA,"IRGA",6,4,314,"",30,1,"Exclusion",1317.65,NA,NA,NA,NA
10555,"UK-TF-GRA",2013,NA,160,3.94,2.95,0.99,NA,NA,16.4,5,"5TM, Decagon Devices, Inc.",6.02,5,"VWC","ML3, Delta-T Devices",6,2014,52.4,0.87,NA,"None","Mediterranean","Grassland","Deciduous","",NA,18,0.6,NA,NA,14.5,665,NA,NA,NA,"IRGA",6,4,314,"",30,1,"Exclusion",1317.65,NA,NA,NA,NA
10555,"UK-TF-GRA",2013,NA,187,5.26,3.5,1.76,NA,NA,19.45,5,"5TM, Decagon Devices, Inc.",5.9,5,"VWC","ML3, Delta-T Devices",7,2014,52.4,0.87,NA,"None","Mediterranean","Grassland","Deciduous","",NA,18,0.6,NA,NA,14.5,665,NA,NA,NA,"IRGA",6,4,314,"",30,1,"Exclusion",1317.65,NA,NA,NA,NA
10555,"UK-TF-GRA",2013,NA,225,4.38,3.1,1.28,NA,NA,18.18,5,"5TM, Decagon Devices, Inc.",6.14,5,"VWC","ML3, Delta-T Devices",8,2014,52.4,0.87,NA,"None","Mediterranean","Grassland","Deciduous","",NA,18,0.6,NA,NA,14.5,665,NA,NA,NA,"IRGA",6,4,314,"",30,1,"Exclusion",1317.65,NA,NA,NA,NA
10555,"UK-TF-GRA",2013,NA,281,6.8,5.17,1.63,NA,NA,11.89,5,"5TM, Decagon Devices, Inc.",22.43,5,"VWC","ML3, Delta-T Devices",10,2014,52.4,0.87,NA,"None","Mediterranean","Grassland","Deciduous","",NA,18,0.6,NA,NA,14.5,665,NA,NA,NA,"IRGA",6,4,314,"",30,1,"Exclusion",1317.65,NA,NA,NA,NA
10555,"UK-TF-GRA",2013,NA,320,2.57,1.81,0.76,NA,NA,11.97,5,"5TM, Decagon Devices, Inc.",23.37,5,"VWC","ML3, Delta-T Devices",11,2014,52.4,0.87,NA,"None","Mediterranean","Grassland","Deciduous","",NA,18,0.6,NA,NA,14.5,665,NA,NA,NA,"IRGA",6,4,314,"",30,1,"Exclusion",1317.65,NA,NA,NA,NA
10555,"UK-TF-GRA",2013,NA,169,4.82,3.67,1.15,NA,NA,16.64,5,"5TM, Decagon Devices, Inc.",19.97,5,"VWC","ML3, Delta-T Devices",6,2014,52.4,0.87,NA,"None","Mediterranean","Grassland","Deciduous","",NA,18,0.6,NA,NA,14.5,665,NA,NA,NA,"IRGA",6,4,314,"",30,1,"Exclusion",1317.65,NA,NA,NA,NA
10555,"UK-TF-GRA",2013,NA,199,3.5,2.97,0.53,NA,NA,21.98,5,"5TM, Decagon Devices, Inc.",9.74,5,"VWC","ML3, Delta-T Devices",7,2014,52.4,0.87,NA,"None","Mediterranean","Grassland","Deciduous","",NA,18,0.6,NA,NA,14.5,665,NA,NA,NA,"IRGA",6,4,314,"",30,1,"Exclusion",1317.65,NA,NA,NA,NA
10555,"UK-TF-GRA",2013,NA,243,6.52,6.02,0.5,NA,NA,18.41,5,"5TM, Decagon Devices, Inc.",11.99,5,"VWC","ML3, Delta-T Devices",8,2014,52.4,0.87,NA,"None","Mediterranean","Grassland","Deciduous","",NA,18,0.6,NA,NA,14.5,665,NA,NA,NA,"IRGA",6,4,314,"",30,1,"Exclusion",1317.65,NA,NA,NA,NA
10555,"UK-TF-GRA",2013,NA,281,6.81,5.26,1.55,NA,NA,12.72,5,"5TM, Decagon Devices, Inc.",11.04,5,"VWC","ML3, Delta-T Devices",10,2014,52.4,0.87,NA,"None","Mediterranean","Grassland","Deciduous","",NA,18,0.6,NA,NA,14.5,665,NA,NA,NA,"IRGA",6,4,314,"",30,1,"Exclusion",1317.65,NA,NA,NA,NA
10555,"UK-TF-GRA",2013,NA,312,5.18,3.47,1.71,NA,NA,8.14,5,"5TM, Decagon Devices, Inc.",16.38,5,"VWC","ML3, Delta-T Devices",11,2014,52.4,0.87,NA,"None","Mediterranean","Grassland","Deciduous","",NA,18,0.6,NA,NA,14.5,665,NA,NA,NA,"IRGA",6,4,314,"",30,1,"Exclusion",1317.65,NA,NA,NA,NA
10555,"UK-TF-GRA",2013,NA,143,4.73,3.35,1.38,NA,NA,16.52,5,"5TM, Decagon Devices, Inc.",16.12,5,"VWC","ML3, Delta-T Devices",5,2014,52.4,0.87,NA,"None","Mediterranean","Grassland","Deciduous","",NA,18,0.6,NA,NA,14.5,665,NA,NA,NA,"IRGA",6,4,314,"",30,1,"Exclusion",1317.65,NA,NA,NA,NA
10555,"UK-TF-GRA",2013,NA,183,5.87,3.32,2.55,NA,NA,18.81,5,"5TM, Decagon Devices, Inc.",18.37,5,"VWC","ML3, Delta-T Devices",7,2014,52.4,0.87,NA,"None","Mediterranean","Grassland","Deciduous","",NA,18,0.6,NA,NA,14.5,665,NA,NA,NA,"IRGA",6,4,314,"",30,1,"Exclusion",1317.65,NA,NA,NA,NA
10555,"UK-TF-GRA",2013,NA,215,5.35,3.5,1.85,NA,NA,20.5,5,"5TM, Decagon Devices, Inc.",16.58,5,"VWC","ML3, Delta-T Devices",8,2014,52.4,0.87,NA,"None","Mediterranean","Grassland","Deciduous","",NA,18,0.6,NA,NA,14.5,665,NA,NA,NA,"IRGA",6,4,314,"",30,1,"Exclusion",1317.65,NA,NA,NA,NA
10555,"UK-TF-GRA",2013,NA,242,7.37,4.14,3.23,NA,NA,17.44,5,"5TM, Decagon Devices, Inc.",20.26,5,"VWC","ML3, Delta-T Devices",8,2014,52.4,0.87,NA,"None","Mediterranean","Grassland","Deciduous","",NA,18,0.6,NA,NA,14.5,665,NA,NA,NA,"IRGA",6,4,314,"",30,1,"Exclusion",1317.65,NA,NA,NA,NA
10555,"UK-TF-GRA",2013,NA,316,4.05,2.29,1.76,NA,NA,11.58,5,"5TM, Decagon Devices, Inc.",25.01,5,"VWC","ML3, Delta-T Devices",11,2014,52.4,0.87,NA,"None","Mediterranean","Grassland","Deciduous","",NA,18,0.6,NA,NA,14.5,665,NA,NA,NA,"IRGA",6,4,314,"",30,1,"Exclusion",1317.65,NA,NA,NA,NA
10555,"UK-TF-GRA",2013,NA,82,3.26,1.17,2.09,NA,NA,7.32,5,"5TM, Decagon Devices, Inc.",22.26,5,"VWC","ML3, Delta-T Devices",3,2014,52.4,0.87,NA,"None","Mediterranean","Grassland","Deciduous","",NA,18,0.6,NA,NA,14.5,665,NA,NA,NA,"IRGA",6,4,314,"",30,1,"Exclusion",1317.65,NA,NA,NA,NA
10555,"UK-TF-GRA",2013,NA,117,3.14,1.64,1.5,NA,NA,11.73,5,"5TM, Decagon Devices, Inc.",16.43,5,"VWC","ML3, Delta-T Devices",4,2014,52.4,0.87,NA,"None","Mediterranean","Grassland","Deciduous","",NA,18,0.6,NA,NA,14.5,665,NA,NA,NA,"IRGA",6,4,314,"",30,1,"Exclusion",1317.65,NA,NA,NA,NA
10555,"UK-TF-GRA",2013,NA,160,4.44,2.32,2.12,NA,NA,16.4,5,"5TM, Decagon Devices, Inc.",12.5,5,"VWC","ML3, Delta-T Devices",6,2014,52.4,0.87,NA,"None","Mediterranean","Grassland","Deciduous","",NA,18,0.6,NA,NA,14.5,665,NA,NA,NA,"IRGA",6,4,314,"",30,1,"Exclusion",1317.65,NA,NA,NA,NA
10555,"UK-TF-GRA",2013,NA,187,6.34,3.91,2.43,NA,NA,19.45,5,"5TM, Decagon Devices, Inc.",8.69,5,"VWC","ML3, Delta-T Devices",7,2014,52.4,0.87,NA,"None","Mediterranean","Grassland","Deciduous","",NA,18,0.6,NA,NA,14.5,665,NA,NA,NA,"IRGA",6,4,314,"",30,1,"Exclusion",1317.65,NA,NA,NA,NA
10555,"UK-TF-GRA",2013,NA,225,7.55,5.52,2.03,NA,NA,18.18,5,"5TM, Decagon Devices, Inc.",9.05,5,"VWC","ML3, Delta-T Devices",8,2014,52.4,0.87,NA,"None","Mediterranean","Grassland","Deciduous","",NA,18,0.6,NA,NA,14.5,665,NA,NA,NA,"IRGA",6,4,314,"",30,1,"Exclusion",1317.65,NA,NA,NA,NA
10555,"UK-TF-GRA",2013,NA,281,6.52,4.73,1.79,NA,NA,11.89,5,"5TM, Decagon Devices, Inc.",16.64,5,"VWC","ML3, Delta-T Devices",10,2014,52.4,0.87,NA,"None","Mediterranean","Grassland","Deciduous","",NA,18,0.6,NA,NA,14.5,665,NA,NA,NA,"IRGA",6,4,314,"",30,1,"Exclusion",1317.65,NA,NA,NA,NA
10555,"UK-TF-GRA",2013,NA,320,5.93,3.11,2.82,NA,NA,11.97,5,"5TM, Decagon Devices, Inc.",17.23,5,"VWC","ML3, Delta-T Devices",11,2014,52.4,0.87,NA,"None","Mediterranean","Grassland","Deciduous","",NA,18,0.6,NA,NA,14.5,665,NA,NA,NA,"IRGA",6,4,314,"",30,1,"Exclusion",1317.65,NA,NA,NA,NA
10649,"CN-HLJ-CK",2011,NA,134,0.3,0.24,0.06,NA,NA,20.3,5,"Thermometer",27.17,NA,"WFPS","TDR",5,2011,47.43,126.62,NA,"None","Temperate","Agriculture","Deciduous","Typic Hapludoll",1,12.5,8,72,20,1.9,556,NA,NA,NA,"IRGA",20,10,2100,"9to12",5,1,"Exclusion",318,NA,182,0.43,NA
10649,"CN-HLJ-CK",2011,NA,142,0.9,0.75,0.15,NA,NA,21.26,5,"Thermometer",33.05,NA,"WFPS","TDR",5,2011,47.43,126.62,NA,"None","Temperate","Agriculture","Deciduous","Typic Hapludoll",1,12.5,8,72,20,1.9,556,NA,NA,NA,"IRGA",20,10,2100,"9to12",5,1,"Exclusion",318,NA,182,0.43,NA
10649,"CN-HLJ-CK",2011,NA,152,1.11,0.96,0.15,NA,NA,22.22,5,"Thermometer",38.38,NA,"WFPS","TDR",6,2011,47.43,126.62,NA,"None","Temperate","Agriculture","Deciduous","Typic Hapludoll",1,12.5,8,72,20,1.9,556,NA,NA,NA,"IRGA",20,10,2100,"9to12",5,1,"Exclusion",318,NA,182,0.43,NA
10649,"CN-HLJ-CK",2011,NA,157,1.38,0.96,0.42,NA,NA,23.07,5,"Thermometer",43.42,NA,"WFPS","TDR",6,2011,47.43,126.62,NA,"None","Temperate","Agriculture","Deciduous","Typic Hapludoll",1,12.5,8,72,20,1.9,556,NA,NA,NA,"IRGA",20,10,2100,"9to12",5,1,"Exclusion",318,NA,182,0.43,NA
10649,"CN-HLJ-CK",2011,NA,163,1.5,1.13,0.37,NA,NA,23.61,5,"Thermometer",48.46,NA,"WFPS","TDR",6,2011,47.43,126.62,NA,"None","Temperate","Agriculture","Deciduous","Typic Hapludoll",1,12.5,8,72,20,1.9,556,NA,NA,NA,"IRGA",20,10,2100,"9to12",5,1,"Exclusion",318,NA,182,0.43,NA
10649,"CN-HLJ-CK",2011,NA,175,1.92,1.04,0.88,NA,NA,25.95,5,"Thermometer",39.5,NA,"WFPS","TDR",6,2011,47.43,126.62,NA,"None","Temperate","Agriculture","Deciduous","Typic Hapludoll",1,12.5,8,72,20,1.9,556,NA,NA,NA,"IRGA",20,10,2100,"9to12",5,1,"Exclusion",318,NA,182,0.43,NA
10649,"CN-HLJ-CK",2011,NA,183,2.22,0.9,1.32,NA,NA,25.75,5,"Thermometer",33.33,NA,"WFPS","TDR",7,2011,47.43,126.62,NA,"None","Temperate","Agriculture","Deciduous","Typic Hapludoll",1,12.5,8,72,20,1.9,556,NA,NA,NA,"IRGA",20,10,2100,"9to12",5,1,"Exclusion",318,NA,182,0.43,NA
10649,"CN-HLJ-CK",2011,NA,189,3.62,1.21,2.41,NA,NA,26.29,5,"Thermometer",28.85,NA,"WFPS","TDR",7,2011,47.43,126.62,NA,"None","Temperate","Agriculture","Deciduous","Typic Hapludoll",1,12.5,8,72,20,1.9,556,NA,NA,NA,"IRGA",20,10,2100,"9to12",5,1,"Exclusion",318,NA,182,0.43,NA
10649,"CN-HLJ-CK",2011,NA,201,3.21,1.69,1.52,NA,NA,26.41,5,"Thermometer",43.42,NA,"WFPS","TDR",7,2011,47.43,126.62,NA,"None","Temperate","Agriculture","Deciduous","Typic Hapludoll",1,12.5,8,72,20,1.9,556,NA,NA,NA,"IRGA",20,10,2100,"9to12",5,1,"Exclusion",318,NA,182,0.43,NA
